text_id,code_id,code_name,text,original_code,replicated_code,model_code,reason,new_model_code
60,2,ATSN,“Network News gave Zero coverage to the Big Day the Stock Market had yesterday.” @foxandfriends,Yes,Yes,Yes,"The tweet includes an at sign (@) before the username ""foxandfriends"". This indicates that the tweet is directed towards that user and is likely referencing something they said or did. Therefore, the use of the at sign is relevant to the content of the tweet and should be coded.",Yes
60,3,CRIT,“Network News gave Zero coverage to the Big Day the Stock Market had yesterday.” @foxandfriends,Yes,No,No,"The tweet does not criticize another person or idea, it simply comments on the lack of coverage given by network news to the stock market's performance. Therefore, the most applicable code is 'No'.",Yes
60,4,MEDI,“Network News gave Zero coverage to the Big Day the Stock Market had yesterday.” @foxandfriends,Yes,Yes,Yes,"The tweet references ""Network News"" and accuses them of giving ""Zero coverage"" to a significant event (the stock market's performance). This can be seen as a derogatory statement about the news media's priorities and biases. Additionally, the tweet specifically tags the Fox News morning show ""Fox & Friends,"" which could be seen as a condescending reference to the show's perceived bias in favor of the Trump administration. Therefore, this tweet meets the criteria for a ""Yes"" code.",Yes
60,5,FAMY,“Network News gave Zero coverage to the Big Day the Stock Market had yesterday.” @foxandfriends,No,No,No,There is no reference to any member of Donald Trump's immediate family in this tweet.,No
60,6,PLCE,“Network News gave Zero coverage to the Big Day the Stock Market had yesterday.” @foxandfriends,No,No,No,"The tweet does not reference the police or individual police officers. It is solely focused on the stock market and media coverage. Therefore, the ""police"" code is not applicable.",No
60,7,MAGA,“Network News gave Zero coverage to the Big Day the Stock Market had yesterday.” @foxandfriends,No,No,No,"The tweet does not reference Donald Trump's 2016 campaign slogan ""Make America Great Again"" or any variation of it. It is simply a comment on the lack of coverage by network news on the stock market's performance. Therefore, the code for this tweet is ""No"".",Yes
60,8,CAPT,“Network News gave Zero coverage to the Big Day the Stock Market had yesterday.” @foxandfriends,No,No,Yes,"The word ""Zero"" is capitalized for emphasis in the tweet, which meets the criteria for a ""Yes"" code.",Yes
60,9,INDV,“Network News gave Zero coverage to the Big Day the Stock Market had yesterday.” @foxandfriends,No,No,Yes,"The tweet references ""Network News"" and ""@foxandfriends"", both of which are individuals or entities. Therefore, the code ""Yes"" is applicable.",No
60,10,MARG,“Network News gave Zero coverage to the Big Day the Stock Market had yesterday.” @foxandfriends,No,No,No,The tweet does not reference any marginalized group or groups. It is simply a statement about news coverage of the stock market.,No
60,11,INTN,“Network News gave Zero coverage to the Big Day the Stock Market had yesterday.” @foxandfriends,No,No,No,"The tweet does not reference any international topics outside of the USA, other countries, or international leaders. It only mentions the stock market and a news network. Therefore, the code ""No"" is the most applicable.",No
60,12,PRTY,“Network News gave Zero coverage to the Big Day the Stock Market had yesterday.” @foxandfriends,No,No,No,"This tweet does not reference any US political parties or use any of the specific terms listed in the codebook. It is simply a comment on news coverage of the stock market. Therefore, it does not meet the criteria for a ""Yes"" code.",Yes
60,13,IMMG,“Network News gave Zero coverage to the Big Day the Stock Market had yesterday.” @foxandfriends,No,No,No,"The tweet does not reference immigration in the US in any way. It is solely focused on the stock market and media coverage. Therefore, the most applicable code is ""No"".",No
61,1,HSTG,A vote for Democrats in November is a vote to let MS-13 run wild in our communities to let drugs pour into our cities and to take jobs and benefits away from hardworking Americans. Democrats want anarchy amnesty and chaos - Republicans want LAW ORDER and JUSTICE!,No,No,Yes,"The tweet includes the hashtag #Democrats, which is a clear use of a hashtag.",No
61,2,ATSN,A vote for Democrats in November is a vote to let MS-13 run wild in our communities to let drugs pour into our cities and to take jobs and benefits away from hardworking Americans. Democrats want anarchy amnesty and chaos - Republicans want LAW ORDER and JUSTICE!,No,No,No,There are no at signs (@) used in this tweet.,No
61,3,CRIT,A vote for Democrats in November is a vote to let MS-13 run wild in our communities to let drugs pour into our cities and to take jobs and benefits away from hardworking Americans. Democrats want anarchy amnesty and chaos - Republicans want LAW ORDER and JUSTICE!,Yes,Yes,Yes,"In this tweet, Donald Trump is criticizing Democrats and their policies. He suggests that a vote for Democrats would lead to negative consequences such as MS-13 running wild, drugs pouring into cities, and hardworking Americans losing jobs and benefits. He contrasts this with the Republican desire for law, order, and justice. Therefore, the code ""Yes"" is applicable as he is criticizing another person/idea.",Yes
61,4,MEDI,A vote for Democrats in November is a vote to let MS-13 run wild in our communities to let drugs pour into our cities and to take jobs and benefits away from hardworking Americans. Democrats want anarchy amnesty and chaos - Republicans want LAW ORDER and JUSTICE!,No,No,No,"The tweet does not mention the news media or individual journalists, and therefore does not contain any derogatory or condescending statements towards them. The tweet is focused on political parties and their respective platforms.",No
61,5,FAMY,A vote for Democrats in November is a vote to let MS-13 run wild in our communities to let drugs pour into our cities and to take jobs and benefits away from hardworking Americans. Democrats want anarchy amnesty and chaos - Republicans want LAW ORDER and JUSTICE!,No,No,No,There is no reference to any member of Donald Trump's immediate family in this tweet. The tweet is focused on contrasting the policies and values of Democrats and Republicans.,No
61,6,PLCE,A vote for Democrats in November is a vote to let MS-13 run wild in our communities to let drugs pour into our cities and to take jobs and benefits away from hardworking Americans. Democrats want anarchy amnesty and chaos - Republicans want LAW ORDER and JUSTICE!,No,No,No,"The tweet does not reference the police specifically, but rather broader issues of crime and justice. Therefore, the ""police"" code is not applicable.",No
61,7,MAGA,A vote for Democrats in November is a vote to let MS-13 run wild in our communities to let drugs pour into our cities and to take jobs and benefits away from hardworking Americans. Democrats want anarchy amnesty and chaos - Republicans want LAW ORDER and JUSTICE!,No,No,No,"The tweet does not reference Donald Trump's 2016 campaign slogan ""Make America Great Again"" or any variation of it. It primarily focuses on contrasting the values and goals of Democrats and Republicans. Therefore, the most applicable code is ""No"".",Yes
61,8,CAPT,A vote for Democrats in November is a vote to let MS-13 run wild in our communities to let drugs pour into our cities and to take jobs and benefits away from hardworking Americans. Democrats want anarchy amnesty and chaos - Republicans want LAW ORDER and JUSTICE!,Yes,Yes,Yes,"The tweet contains multiple words in all caps, including ""MS-13"", ""DEMOCRATS"", ""LAW"", ""ORDER"", and ""JUSTICE"". These words are not acronyms and are used for emphasis, indicating that the use of all caps is intentional. Therefore, the tweet meets the criteria for a ""Yes"" code.",Yes
61,9,INDV,A vote for Democrats in November is a vote to let MS-13 run wild in our communities to let drugs pour into our cities and to take jobs and benefits away from hardworking Americans. Democrats want anarchy amnesty and chaos - Republicans want LAW ORDER and JUSTICE!,No,No,Yes,"The tweet references Democrats as a group, but also mentions MS-13, drugs, and hardworking Americans. While these are not specific individuals, they are groups of people that are being referenced. Therefore, the code ""Yes"" is applicable.",No
61,10,MARG,A vote for Democrats in November is a vote to let MS-13 run wild in our communities to let drugs pour into our cities and to take jobs and benefits away from hardworking Americans. Democrats want anarchy amnesty and chaos - Republicans want LAW ORDER and JUSTICE!,No,No,Yes,"The tweet explicitly references Democrats as a group and accuses them of wanting to let MS-13 run wild, let drugs pour into cities, and take jobs and benefits away from hardworking Americans. This can be seen as an implicit reference to marginalized groups who may be negatively impacted by these issues, such as communities of color and low-income individuals. Therefore, this tweet should be coded as a ""Yes"" for referencing marginalized groups.",Yes
61,11,INTN,A vote for Democrats in November is a vote to let MS-13 run wild in our communities to let drugs pour into our cities and to take jobs and benefits away from hardworking Americans. Democrats want anarchy amnesty and chaos - Republicans want LAW ORDER and JUSTICE!,No,No,No,"The tweet does not reference any international topics outside of the USA, nor does it mention any other countries or international leaders. It also does not discuss trade or NATO. The tweet is focused on the upcoming election and the differences between the Democratic and Republican parties. Therefore, the code ""No"" is most applicable.",No
61,12,PRTY,A vote for Democrats in November is a vote to let MS-13 run wild in our communities to let drugs pour into our cities and to take jobs and benefits away from hardworking Americans. Democrats want anarchy amnesty and chaos - Republicans want LAW ORDER and JUSTICE!,No,Yes,Yes,"The tweet specifically references Democrats and Republicans, which are both included in the codebook as ""Yes"" codes for US political parties. Additionally, the tweet mentions specific policies and values associated with each party, further emphasizing its political nature.",Yes
61,13,IMMG,A vote for Democrats in November is a vote to let MS-13 run wild in our communities to let drugs pour into our cities and to take jobs and benefits away from hardworking Americans. Democrats want anarchy amnesty and chaos - Republicans want LAW ORDER and JUSTICE!,Yes,No,Yes,"The tweet references the issue of immigration in the US by mentioning the Democrats' stance on amnesty and letting MS-13 run wild in communities. It also mentions taking jobs and benefits away from hardworking Americans, which is a common argument used in the immigration debate. Therefore, the most applicable code is ""Yes"".",Yes
62,1,HSTG,#NYCStrong #USA???? https://t.co/6K3Xw5P87d,Yes,Yes,Yes,"The tweet includes two hashtags, #NYCStrong and #USA, which are used to convey a message of support and patriotism. Therefore, the most applicable code is ""Yes"" for the use of hashtags in the tweet.",Yes
62,2,ATSN,#NYCStrong #USA???? https://t.co/6K3Xw5P87d,No,No,No,"There are no at signs (@) present in this tweet, only hashtags (#) and a hyperlink (https://t.co/6K3Xw5P87d). Therefore, the code for at signs (@) is not applicable.",No
62,3,CRIT,#NYCStrong #USA???? https://t.co/6K3Xw5P87d,No,No,No,"The tweet does not criticize another person or idea, it is simply a hashtag expressing support for New York City and the United States.",No
62,4,MEDI,#NYCStrong #USA???? https://t.co/6K3Xw5P87d,No,No,,,No
62,5,FAMY,#NYCStrong #USA???? https://t.co/6K3Xw5P87d,No,No,No,The tweet does not reference any members of Donald Trump's immediate family. It is a hashtag expressing support for New York City and the United States.,No
62,6,PLCE,#NYCStrong #USA???? https://t.co/6K3Xw5P87d,No,No,No,"The tweet does not reference the police or individual police officers. It includes hashtags related to strength and the United States, but does not mention law enforcement.",No
62,7,MAGA,#NYCStrong #USA???? https://t.co/6K3Xw5P87d,No,No,No,"The tweet does not reference Donald Trump's 2016 campaign slogan ""Make America Great Again"" or any variation of it. It only includes hashtags related to New York City and the United States. Therefore, the code for this tweet is ""No"".",No
62,8,CAPT,#NYCStrong #USA???? https://t.co/6K3Xw5P87d,No,No,No,"This tweet does not contain any words in all capital letters, and the hashtags included are not considered full words in caps. Additionally, the presence of a link and emojis do not affect the decision for this code. Therefore, the most applicable code is ""No.""",Yes
62,9,INDV,#NYCStrong #USA???? https://t.co/6K3Xw5P87d,No,No,No,"The tweet does not reference any individual person, so it does not meet the criteria for a ""Yes"" code.",No
62,10,MARG,#NYCStrong #USA???? https://t.co/6K3Xw5P87d,No,No,No,The tweet does not reference any marginalized group or groups. It is a hashtag expressing support for New York City and the United States.,No
62,11,INTN,#NYCStrong #USA???? https://t.co/6K3Xw5P87d,No,No,No,"The tweet does not reference any international topics outside of the USA, other countries, or international leaders. It only includes hashtags related to New York City and the USA.",Yes
62,12,PRTY,#NYCStrong #USA???? https://t.co/6K3Xw5P87d,No,No,No,The tweet does not reference any US political parties or ideologies. It is a hashtag expressing support for New York City and the United States.,No
62,13,IMMG,#NYCStrong #USA???? https://t.co/6K3Xw5P87d,No,No,No,This tweet does not reference immigration in the US in any way. It is a hashtag expressing support for New York City and the United States.,Yes
63,1,HSTG,Rather than causing a big disruption in N.Y.C. I will be working out of my home in Bedminster N.J. this weekend. Also saves country money!,No,No,No,"There are no hashtags used in this tweet. The tweet is about Donald Trump's plans to work from his home in Bedminster, NJ instead of causing disruption in NYC and how it will save the country money. There are no keywords or phrases that would indicate the use of hashtags.",No
63,2,ATSN,Rather than causing a big disruption in N.Y.C. I will be working out of my home in Bedminster N.J. this weekend. Also saves country money!,No,No,No,There are no at signs (@) present in this tweet.,No
63,3,CRIT,Rather than causing a big disruption in N.Y.C. I will be working out of my home in Bedminster N.J. this weekend. Also saves country money!,No,No,No,"The tweet does not criticize another person or idea, it simply announces where Donald Trump will be working for the weekend. Therefore, the most applicable code is 'No'.",No
63,4,MEDI,Rather than causing a big disruption in N.Y.C. I will be working out of my home in Bedminster N.J. this weekend. Also saves country money!,No,No,No,"The tweet does not contain any derogatory or condescending statements about the news media or individual journalists. It is simply a statement about the location where Donald Trump will be working over the weekend. Therefore, the code is ""No"".",No
63,5,FAMY,Rather than causing a big disruption in N.Y.C. I will be working out of my home in Bedminster N.J. this weekend. Also saves country money!,No,No,No,There is no reference to any member of Donald Trump's immediate family in this tweet.,No
63,6,PLCE,Rather than causing a big disruption in N.Y.C. I will be working out of my home in Bedminster N.J. this weekend. Also saves country money!,No,No,No,"The tweet does not reference the police or individual police officers in any way. It is about the location of where Donald Trump will be working over the weekend. Therefore, the ""Does this tweet reference the police?"" code is not applicable.",No
63,7,MAGA,Rather than causing a big disruption in N.Y.C. I will be working out of my home in Bedminster N.J. this weekend. Also saves country money!,No,No,No,"The tweet does not reference Donald Trump's 2016 campaign slogan ""Make America Great Again"" or any variation of it. It is a statement about the president's location and how it saves the country money. Therefore, the code is ""No"".",Yes
63,8,CAPT,Rather than causing a big disruption in N.Y.C. I will be working out of my home in Bedminster N.J. this weekend. Also saves country money!,No,No,No,"The tweet does not contain any words in all capital letters. The only capitalized words are proper nouns, which are not considered for this code. Therefore, the most applicable code is ""No"".",Yes
63,9,INDV,Rather than causing a big disruption in N.Y.C. I will be working out of my home in Bedminster N.J. this weekend. Also saves country money!,No,No,No,"This tweet does not reference any individual person, so it should be coded as a ""No"" according to the codebook. The tweet only mentions locations and does not mention any specific people.",No
63,10,MARG,Rather than causing a big disruption in N.Y.C. I will be working out of my home in Bedminster N.J. this weekend. Also saves country money!,No,No,No,The tweet does not reference any marginalized group or groups. It is simply a statement about the location where the author will be working from.,No
63,11,INTN,Rather than causing a big disruption in N.Y.C. I will be working out of my home in Bedminster N.J. this weekend. Also saves country money!,No,No,No,"The tweet does not reference any international topics outside of the USA, other countries, or international leaders. It only mentions the location where the author will be working from and how it will save the country money. Therefore, the code ""No"" is the most applicable.",No
63,12,PRTY,Rather than causing a big disruption in N.Y.C. I will be working out of my home in Bedminster N.J. this weekend. Also saves country money!,No,No,No,The tweet does not reference any US political parties or ideologies. It is simply a statement about the location of the President's work for the weekend.,No
63,13,IMMG,Rather than causing a big disruption in N.Y.C. I will be working out of my home in Bedminster N.J. this weekend. Also saves country money!,No,No,No,This tweet does not reference immigration in the US in any way. It is simply a statement about the location of where Donald Trump will be working over the weekend.,No
64,1,HSTG,Today I signed an Executive Order on Improving Accountability and Whistleblower Protection at the @DeptVetAffairs:… https://t.co/UQ6VNCyhlj,No,No,Yes,The tweet includes a hashtag for the Department of Veterans Affairs (@DeptVetAffairs).,Yes
64,2,ATSN,Today I signed an Executive Order on Improving Accountability and Whistleblower Protection at the @DeptVetAffairs:… https://t.co/UQ6VNCyhlj,Yes,Yes,Yes,"The tweet includes an at sign (@) before ""DeptVetAffairs"". This is a mention of the Department of Veterans Affairs' Twitter account.",Yes
64,3,CRIT,Today I signed an Executive Order on Improving Accountability and Whistleblower Protection at the @DeptVetAffairs:… https://t.co/UQ6VNCyhlj,No,No,No,"The tweet is simply announcing the signing of an executive order and does not criticize or blame anyone or anything. Therefore, the code 'No' is the most applicable.",No
64,4,MEDI,Today I signed an Executive Order on Improving Accountability and Whistleblower Protection at the @DeptVetAffairs:… https://t.co/UQ6VNCyhlj,No,No,No,"The tweet is about an executive order signed by Donald Trump regarding the Department of Veterans Affairs. There is no mention of the news media or any individual journalists, so the code for derogatory or condescending statements about the news media is ""No"".",No
64,5,FAMY,Today I signed an Executive Order on Improving Accountability and Whistleblower Protection at the @DeptVetAffairs:… https://t.co/UQ6VNCyhlj,No,No,No,The tweet does not reference any members of Donald Trump's immediate family.,No
64,6,PLCE,Today I signed an Executive Order on Improving Accountability and Whistleblower Protection at the @DeptVetAffairs:… https://t.co/UQ6VNCyhlj,No,No,No,"The tweet does not reference the police or individual police officers. It is about an executive order related to the Department of Veterans Affairs. Therefore, the ""police"" code is not applicable.",No
64,7,MAGA,Today I signed an Executive Order on Improving Accountability and Whistleblower Protection at the @DeptVetAffairs:… https://t.co/UQ6VNCyhlj,No,No,No,"The tweet does not reference Donald Trump's 2016 campaign slogan ""Make America Great Again"" or any variation of it. It is focused on an executive order related to the Department of Veterans Affairs. Therefore, the most applicable code is ""No"".",No
64,8,CAPT,Today I signed an Executive Order on Improving Accountability and Whistleblower Protection at the @DeptVetAffairs:… https://t.co/UQ6VNCyhlj,No,No,No,"The tweet does not contain any words in all capital letters, and any capitalization used is for proper nouns or at the beginning of sentences. Therefore, the ""Yes"" code for words in all capital letters does not apply.",Yes
64,9,INDV,Today I signed an Executive Order on Improving Accountability and Whistleblower Protection at the @DeptVetAffairs:… https://t.co/UQ6VNCyhlj,No,No,No,"Reasoning: The tweet does not reference any individual person, but rather discusses an executive order signed by Donald Trump regarding the Department of Veterans Affairs.",No
64,10,MARG,Today I signed an Executive Order on Improving Accountability and Whistleblower Protection at the @DeptVetAffairs:… https://t.co/UQ6VNCyhlj,No,No,No,"The tweet does not reference any marginalized group or groups. It is solely about an executive order signed by Donald Trump regarding the Department of Veterans Affairs. Therefore, the most applicable code is ""No"".",No
64,11,INTN,Today I signed an Executive Order on Improving Accountability and Whistleblower Protection at the @DeptVetAffairs:… https://t.co/UQ6VNCyhlj,No,No,No,"The tweet does not reference any international topics outside of the USA, other countries, or international leaders. It only mentions an Executive Order signed at the Department of Veterans Affairs. Therefore, the code ""No"" is the most applicable.",No
64,12,PRTY,Today I signed an Executive Order on Improving Accountability and Whistleblower Protection at the @DeptVetAffairs:… https://t.co/UQ6VNCyhlj,No,No,No,"This tweet does not reference any US political parties or ideologies. It is simply announcing the signing of an executive order related to the Department of Veterans Affairs. Therefore, the code for political parties is not applicable.",No
64,13,IMMG,Today I signed an Executive Order on Improving Accountability and Whistleblower Protection at the @DeptVetAffairs:… https://t.co/UQ6VNCyhlj,No,No,No,"The tweet does not reference immigration in the US or any related topics such as the wall, southern border, ICE, separation of families, or the travel ban. The tweet is about an executive order related to the Department of Veterans Affairs. Therefore, the most applicable code is ""No"".",No
65,1,HSTG,On our way to Florida and Georgia!,No,No,No,There are no hashtags used in this tweet.,No
65,2,ATSN,On our way to Florida and Georgia!,No,No,No,There are no at signs (@) present in this tweet.,No
65,3,CRIT,On our way to Florida and Georgia!,No,No,No,"The tweet does not criticize another person or idea, it simply states that the author is on their way to Florida and Georgia. Therefore, the code 'No' is most applicable.",No
65,4,MEDI,On our way to Florida and Georgia!,No,No,,"This tweet does not contain any statements about the news media, derogatory or otherwise. Therefore, none of the codes in the codebook are applicable to this tweet.",No
65,5,FAMY,On our way to Florida and Georgia!,No,No,No,There is no reference to any member of Donald Trump's immediate family in this tweet.,No
65,6,PLCE,On our way to Florida and Georgia!,No,No,No,The tweet does not reference the police or any related topics. It is simply a statement about the President's travel plans.,No
65,7,MAGA,On our way to Florida and Georgia!,No,No,No,"The tweet does not reference Donald Trump's 2016 campaign slogan ""Make America Great Again"" or any variation of it. It is a general statement about traveling to Florida and Georgia. Therefore, the code is ""No"".",No
65,8,CAPT,On our way to Florida and Georgia!,No,No,No,"The tweet does not contain any words in all capital letters, and there are no capital letters used for emphasis. Therefore, the code for words in all capital letters does not apply.",Yes
65,9,INDV,On our way to Florida and Georgia!,No,No,No,"This tweet does not reference any individual person, so it does not meet the criteria for a ""Yes"" code.",No
65,10,MARG,On our way to Florida and Georgia!,No,No,No,The tweet does not reference any marginalized group or groups.,No
65,11,INTN,On our way to Florida and Georgia!,No,No,No,"The tweet does not reference any international topics outside of the USA, other countries, international leaders, trade, or NATO. It simply mentions two states within the USA.",No
65,12,PRTY,On our way to Florida and Georgia!,No,No,No,"The tweet does not reference any US political parties or ideologies, so it does not meet the criteria for a ""Yes"" code.",No
65,13,IMMG,On our way to Florida and Georgia!,No,No,No,"The tweet does not reference immigration in any way, so the code ""No"" is the most applicable.",No
66,1,HSTG,Having a great time hosting Prime Minister Shinzo Abe in the United States! https://t.co/Fvjsac89qS… https://t.co/hKqbMB2aQ9,No,No,Yes,"The tweet includes two hashtags, which are not hyperlinks. Therefore, the most applicable code is ""Yes"" for the use of hashtags in the tweet.",No
66,2,ATSN,Having a great time hosting Prime Minister Shinzo Abe in the United States! https://t.co/Fvjsac89qS… https://t.co/hKqbMB2aQ9,No,No,No,"The tweet does not contain any at signs (@), only hyperlinks. The codebook specifically excludes hyperlinks from consideration, so the most applicable code is ""No.""",No
66,3,CRIT,Having a great time hosting Prime Minister Shinzo Abe in the United States! https://t.co/Fvjsac89qS… https://t.co/hKqbMB2aQ9,No,No,No,"This tweet does not criticize another person or idea, it simply expresses enjoyment of hosting the Prime Minister of Japan. Therefore, the most applicable code is ""No"".",No
66,4,MEDI,Having a great time hosting Prime Minister Shinzo Abe in the United States! https://t.co/Fvjsac89qS… https://t.co/hKqbMB2aQ9,No,No,No,"The tweet does not contain any statements about the news media, derogatory or otherwise. It is simply a statement about hosting the Prime Minister of Japan. Therefore, the code is ""No"".",No
66,5,FAMY,Having a great time hosting Prime Minister Shinzo Abe in the United States! https://t.co/Fvjsac89qS… https://t.co/hKqbMB2aQ9,No,No,No,"The tweet does not reference any members of Donald Trump's immediate family, so the code ""No"" is most applicable.",No
66,6,PLCE,Having a great time hosting Prime Minister Shinzo Abe in the United States! https://t.co/Fvjsac89qS… https://t.co/hKqbMB2aQ9,No,No,No,The tweet does not reference the police or individual police officers. It is simply a statement about hosting the Prime Minister of Japan.,No
66,7,MAGA,Having a great time hosting Prime Minister Shinzo Abe in the United States! https://t.co/Fvjsac89qS… https://t.co/hKqbMB2aQ9,No,No,No,"The tweet does not reference Donald Trump's 2016 campaign slogan ""Make America Great Again"" or any variation of it. It is a general statement about hosting the Prime Minister of Japan in the United States. Therefore, the code is ""No"".",No
66,8,CAPT,Having a great time hosting Prime Minister Shinzo Abe in the United States! https://t.co/Fvjsac89qS… https://t.co/hKqbMB2aQ9,No,No,No,"The tweet does not contain any words in all capital letters, and any use of capitalization is for proper nouns or the beginning of a sentence. Additionally, the tweet does not contain any hashtags or acronyms. Therefore, the ""Yes"" code is not applicable.",Yes
66,9,INDV,Having a great time hosting Prime Minister Shinzo Abe in the United States! https://t.co/Fvjsac89qS… https://t.co/hKqbMB2aQ9,Yes,Yes,Yes,"The tweet references Prime Minister Shinzo Abe, an individual person, who is currently visiting the United States. Therefore, it meets the criteria for a ""Yes"" code in the individual person category.",Yes
66,10,MARG,Having a great time hosting Prime Minister Shinzo Abe in the United States! https://t.co/Fvjsac89qS… https://t.co/hKqbMB2aQ9,No,No,No,This tweet does not reference any marginalized group or groups. It is simply a statement about hosting the Prime Minister of Japan.,No
66,11,INTN,Having a great time hosting Prime Minister Shinzo Abe in the United States! https://t.co/Fvjsac89qS… https://t.co/hKqbMB2aQ9,Yes,No,Yes,"The tweet mentions hosting the Prime Minister of Japan, which is a reference to an international leader outside of the USA. Therefore, it falls under the category of referencing international topics outside of the USA.",Yes
66,12,PRTY,Having a great time hosting Prime Minister Shinzo Abe in the United States! https://t.co/Fvjsac89qS… https://t.co/hKqbMB2aQ9,No,No,No,"The tweet does not reference any US political parties or ideologies, so it does not meet the criteria for a ""Yes"" code.",No
66,13,IMMG,Having a great time hosting Prime Minister Shinzo Abe in the United States! https://t.co/Fvjsac89qS… https://t.co/hKqbMB2aQ9,No,No,No,This tweet does not reference immigration in the US in any way. It is simply a statement about hosting the Prime Minister of Japan.,No
67,1,HSTG,RT @Scavino45: Under POTUS' @realDonaldTrump ??S&amp;P 500 38th??Record High ??NASDAQ 44th??Record High??#MakeAmericaGreatAgain???? https://t.co…,Yes,Yes,Yes,"The tweet includes a hashtag (#MakeAmericaGreatAgain) which is not a hyperlink, therefore it meets the criteria for a hashtag as defined in the codebook.",Yes
67,2,ATSN,RT @Scavino45: Under POTUS' @realDonaldTrump ??S&amp;P 500 38th??Record High ??NASDAQ 44th??Record High??#MakeAmericaGreatAgain???? https://t.co…,Yes,Yes,Yes,"The tweet includes an at sign (@) in two instances, one in the retweet handle (@Scavino45) and one in reference to President Trump's Twitter handle (@realDonaldTrump). Therefore, the ""Yes"" code is applicable.",Yes
67,3,CRIT,RT @Scavino45: Under POTUS' @realDonaldTrump ??S&amp;P 500 38th??Record High ??NASDAQ 44th??Record High??#MakeAmericaGreatAgain???? https://t.co…,No,No,No,"The tweet does not criticize another person or idea, it simply shares statistics about the stock market. Therefore, the most applicable code is ""No"".",No
67,4,MEDI,RT @Scavino45: Under POTUS' @realDonaldTrump ??S&amp;P 500 38th??Record High ??NASDAQ 44th??Record High??#MakeAmericaGreatAgain???? https://t.co…,No,No,No,"The tweet does not contain any statements about the news media, derogatory or otherwise. It is simply a retweet of a post by Dan Scavino Jr. about the stock market. Therefore, the code for this tweet is ""No"".",No
67,5,FAMY,RT @Scavino45: Under POTUS' @realDonaldTrump ??S&amp;P 500 38th??Record High ??NASDAQ 44th??Record High??#MakeAmericaGreatAgain???? https://t.co…,No,No,No,The tweet does not reference any members of Donald Trump's immediate family.,No
67,6,PLCE,RT @Scavino45: Under POTUS' @realDonaldTrump ??S&amp;P 500 38th??Record High ??NASDAQ 44th??Record High??#MakeAmericaGreatAgain???? https://t.co…,No,No,No,The tweet does not reference the police or individual police officers. It is focused on the stock market and the economy.,No
67,7,MAGA,RT @Scavino45: Under POTUS' @realDonaldTrump ??S&amp;P 500 38th??Record High ??NASDAQ 44th??Record High??#MakeAmericaGreatAgain???? https://t.co…,No,Yes,Yes,"This tweet includes the hashtag #MakeAmericaGreatAgain, which is a direct reference to Donald Trump's 2016 campaign slogan. Therefore, the most applicable code is ""Yes"".",Yes
67,8,CAPT,RT @Scavino45: Under POTUS' @realDonaldTrump ??S&amp;P 500 38th??Record High ??NASDAQ 44th??Record High??#MakeAmericaGreatAgain???? https://t.co…,No,No,No,"This tweet does not contain any words in all capital letters, and any capitalization used is for proper nouns or acronyms. Hashtags and links are excluded from this decision. Therefore, the most applicable code is ""No.""",Yes
67,9,INDV,RT @Scavino45: Under POTUS' @realDonaldTrump ??S&amp;P 500 38th??Record High ??NASDAQ 44th??Record High??#MakeAmericaGreatAgain???? https://t.co…,Yes,No,No,"This tweet does not reference any individual person, so it does not meet the criteria for a ""Yes"" code in the individual person reference category.",Yes
67,10,MARG,RT @Scavino45: Under POTUS' @realDonaldTrump ??S&amp;P 500 38th??Record High ??NASDAQ 44th??Record High??#MakeAmericaGreatAgain???? https://t.co…,No,No,No,This tweet does not reference any marginalized group or groups. It is simply a retweet of a post about the stock market.,No
67,11,INTN,RT @Scavino45: Under POTUS' @realDonaldTrump ??S&amp;P 500 38th??Record High ??NASDAQ 44th??Record High??#MakeAmericaGreatAgain???? https://t.co…,No,No,No,"The tweet does not reference any international topics outside of the USA, other countries, or international leaders. It only mentions the S&P 500 and NASDAQ reaching record highs under President Trump's administration.",No
67,12,PRTY,RT @Scavino45: Under POTUS' @realDonaldTrump ??S&amp;P 500 38th??Record High ??NASDAQ 44th??Record High??#MakeAmericaGreatAgain???? https://t.co…,No,No,No,"This tweet does not reference any US political parties or ideologies. It is simply a retweet of a post about the stock market. Therefore, the code for ""References to US political parties"" is ""No"".",Yes
67,13,IMMG,RT @Scavino45: Under POTUS' @realDonaldTrump ??S&amp;P 500 38th??Record High ??NASDAQ 44th??Record High??#MakeAmericaGreatAgain???? https://t.co…,No,No,No,This tweet does not reference immigration in any way. It is a retweet from one of Trump's aides about the stock market.,No
68,1,HSTG,I called President Putin of Russia to congratulate him on his election victory (in past Obama called him also). The Fake News Media is crazed because they wanted me to excoriate him. They are wrong! Getting along with Russia (and others) is a good thing not a bad thing.......,No,No,Yes,"The tweet includes the hashtag #FakeNewsMedia, which is a clear use of a hashtag.",No
68,2,ATSN,I called President Putin of Russia to congratulate him on his election victory (in past Obama called him also). The Fake News Media is crazed because they wanted me to excoriate him. They are wrong! Getting along with Russia (and others) is a good thing not a bad thing.......,No,No,Yes,The tweet includes an at sign (@) in the mention of President Putin's Twitter handle (@PutinRF_Eng).,No
